n01829413	Family of bird
n01829413	The hornbills are a family of bird found in tropical and subtropical Africa, Asia and Melanesia.
n01833805	Any of various small American birds in the family Trochilidae.
n01833805	Any of various small American birds in the family Trochilidae that have the ability to hover.
n01833805	Family of birds
n01833805	Hummingbirds are birds that comprise the family Trochilidae.
n01833805	Hummingbirds are New World birds that constitute the family Trochilidae.
n01833805	Tiny American bird having brilliant iridescent plumage and long slender bills; wings are specialized for vibrating flight
n01843065	Any of various insectivorous tropical birds of the family Galbulidae.
n01843065	Any of various insectivorous tropical birds, of the family Galbulidae, having iridescent plumage and a long, sharp bill.
n01843065	The jacamars are a family, Galbulidae, of near passerine birds from tropical South and Central America, extending up to Mexico.
n01843065	Tropical American insectivorous bird having a long sharp bill and iridescent green or bronze plumage
n01843383	Brilliantly colored arboreal fruit-eating bird of tropical America having a very large thin-walled beak
n01847000	Adult male of a wild or domestic duck
n01847000	A male duck.
n01855032	A species of diving duck, Mergus serrator.
n01855032	The red-breasted merganser is a diving duck, one of the sawbills.
n01855032	Widely distributed merganser of America and Europe
n01855672	A grazing waterfowl of the family Anatidae.
n01855672	Any of various grazing waterfowl of the family Anatidae, bigger than a duck
n01855672	Birds in the subfamily Anserinae of the Anatidae
n01855672	Geese are birds, belonging to the family Anatidae.
n01855672	Geese are waterfowl belonging to the tribe Anserini of the family Anatidae.
n01855672	Waterfowl
n01855672	Web-footed long-necked typically gregarious migratory aquatic birds usually larger and less aquatic than ducks
n01860187	An Australian swan whose feathers are black.
n01860187	Large Australian swan having black plumage and a red bill
n01860187	Large waterbird, a species of swan
n01860187	The black swan is a large waterbird, a species of swan, which breeds mainly in the southeast and southwest regions of Australia.
n01871265	An animal, such as a bull elephant or a boar, with large tusks.
n01871265	Any mammal with prominent tusks (especially an elephant or wild boar)
n01872401	A burrowing monotreme mammal covered with spines and having a long snout and claws for hunting ants and termites; native to Australia
n01872401	A family of monotremes native to New Guinea and Australia
n01872401	A monotreme order of egg-laying mammals
n01872401	Any of the four species of small spined monotremes.
n01872401	Any of the species of small spined monotremes in family Tachyglossidae, the four extant species of which are found in Australia and southern New Guinea.
n01872401	Echidnas, sometimes known as spiny anteaters, belong to the family Tachyglossidae in the monotreme order of egg-laying mammals.
n01873310	An egg-laying, semi-aquatic mammal with a bill resembling that of a duck, that has a mole-like body, a tail resembling that of a beaver, a waterproof pelt, and flat webbed feet — males have poisonous spurs on the inside of the back legs; Ornithorhynchus anatinus
n01873310	Is Latin derived from the Greek words "platys" (flat, broad) and "pous", (foot), meaning "flat foot"
n01873310	Semi aquatic mammal
n01873310	Small densely furred aquatic monotreme of Australia and Tasmania having a broad bill and tail and webbed feet; only species in the family Ornithorhynchidae
n01873310	The duck-billed platypus.
n01873310	The platypus
n01873310	The platypus.
n01873310	The platypus also known as the duck-billed platypus is a semiaquatic egg-laying mammal endemic to eastern Australia, including Tasmania.
n01877812	Any of several species of Marsupial.
n01877812	Any of several species of marsupial; usually smaller and stockier than kangaroos
n01877812	Any of various small or medium-sized kangaroos; often brightly colored
n01877812	A wallaby is any animal belonging to the family Macropodidae that is smaller than a kangaroo and has not been designated otherwise.
n01882714	A koala.
n01882714	A tree-dwelling marsupial that resembles a small bear.
n01882714	A tree-dwelling marsupial that resembles a small bear with a broad head, large ears and sharp claws, mainly found in eastern Australia.
n01882714	Marsupial
n01882714	Sluggish tailless Australian arboreal marsupial with grey furry ears and coat; feeds on eucalyptus leaves and bark
n01882714	The koala is an arboreal herbivorous marsupial native to Australia.
n01883070	Any of several herbivorous, burrowing marsupials, of the family Vombatidae, mainly found in southern and eastern Australia.
n01883070	Burrowing herbivorous Australian marsupials about the size of a badger
n01883070	Marsupial
n01883070	Wombats are short-legged, muscular quadrupedal marsupials that are native to Australia and are approximately in length, with short, stubby tails.
n01910747	A ctenophore, a member of the phylum Ctenophora (the comb jellies).
n01910747	Also known as jellies
n01910747	Any of numerous usually marine and free-swimming coelenterates that constitute the sexually reproductive forms of hydrozoans and scyphozoans
n01910747	Jellyfish or jellies are the major non-polyp form of individuals of the phylum Cnidaria.
n01910747	Marine animal
n01914609	Any of many polyps, of the order Actiniaria, which occurs in marine and estuarine habitats, and which captures its food using tentacles
n01914609	Marine polyps that resemble flowers but have oral rings of tentacles; differ from corals in forming no hard skeleton
n01914609	Order of cnidarians
n01914609	Sea anemones are a group of water-dwelling, predatory animals of the order Actiniaria.
n01917289	Any of several species of coral in the shape of a brain.
n01917289	Brain coral is a common name given to corals in the family Faviidae, so called due to their generally spheroid shape and grooved surface which resembles a brain.
n01917289	Massive reef-building coral having a convoluted and furrowed surface
n01924916	Any flatworm of the phylum Platyhelminthes
n01924916	Any of very many parasitic or free-living worms, of the phylum Platyhelminthes, having a flattened body with no skeleton or body cavity.
